symbol,timestamp,days_present,days_list,event_count,qty_mean,qty_std,qty_same_across_days,price_vs_mid_mean,price_vs_mid_std,price_sign_consistent,event_rows,mean_confidence,std_confidence,dominant_archetype,dominant_archetype_share,mean_side,abs_side_mean,mean_log_quantity,mean_abs_price_vs_spread,mean_signed_price_vs_spread,mean_spread_over_mid,mean_book_imbalance,mean_levels,mean_time_frac,time_bucket,confidence_bucket,side_regime,score_repeat,score_qty,score_sign,score_conf,score_archetype,score_trigger,candidate_score,hpc_priority,suggested_window
ASH_COATED_OSMIUM,729100,3,"-1,0,1",3,8.0,0.0,1,8.333333333333334,0.4714045207910317,1,3.0,0.9996872667736575,0.0005118058855281386,1.0,1.0,1.0,1.0,2.1972245773362196,0.5,0.5,0.0016670540192331334,0.09677419354838711,3.6666666666666665,0.7291,late,high,buy,1.0,1.0,1,0.9996872667736575,1.0,0.4,0.9519437080192584,high,800
ASH_COATED_OSMIUM,775000,3,"-1,0,1",3,4.0,0.0,1,3.0,0.7071067811865476,1,3.0,0.9996425221050572,0.0004560736510960266,1.0,1.0,1.0,1.0,1.6094379124341005,0.5,0.5,0.0006004404173068001,0.45138888888888884,3.6666666666666665,0.775,late,high,buy,1.0,1.0,1,0.9996425221050572,1.0,0.4,0.9519356539789103,high,800
ASH_COATED_OSMIUM,689500,3,"-1,0,1",3,6.0,0.0,1,8.5,0.7071067811865476,1,3.0,0.9996388364852983,0.0005934506945952505,1.0,1.0,1.0,1.0,1.9459101490553132,0.5,0.5,0.0017002956449544999,0.0909090909090909,3.6666666666666665,0.6895000000000001,late,high,buy,1.0,1.0,1,0.9996388364852983,1.0,0.4,0.9519349905673536,high,800
ASH_COATED_OSMIUM,0,3,"-1,0,1",3,6.0,0.0,1,-8.333333333333334,0.4714045207910317,1,3.0,0.9995627104087786,0.0007239138046251421,1.0,1.0,-1.0,1.0,1.9459101490553132,0.5,0.5,0.0016666208754838334,0.07843137254901959,3.6666666666666665,0.0,early,high,sell,1.0,1.0,1,0.9995627104087786,1.0,0.4,0.9519212878735802,high,800
ASH_COATED_OSMIUM,673600,3,"-1,0,1",3,10.0,0.0,1,-8.333333333333334,0.4714045207910317,1,3.0,0.9995542735430542,0.0007436804826788225,1.0,1.0,-1.0,1.0,2.3978952727983707,0.5,0.5,0.0016667741705899,0.06306306306306307,3.6666666666666665,0.6736,late,high,sell,1.0,1.0,1,0.9995542735430542,1.0,0.4,0.9519197692377498,high,800
ASH_COATED_OSMIUM,83700,3,"-1,0,1",3,2.0,0.0,1,8.5,0.7071067811865476,1,3.0,0.9994387161891294,0.0009300014856282098,1.0,1.0,1.0,1.0,1.0986122886681098,0.5,0.5,0.0016998587281243666,0.0769230769230769,3.6666666666666665,0.0837,early,high,buy,1.0,1.0,1,0.9994387161891294,1.0,0.4,0.9518989689140432,high,800
ASH_COATED_OSMIUM,85900,3,"-1,0,1",3,5.0,0.0,1,-8.5,0.7071067811865476,1,3.0,0.9994235373640082,0.0009636864431740922,1.0,1.0,-1.0,1.0,1.7917594692280552,0.5,0.5,0.0016999652242789334,0.0588235294117647,3.6666666666666665,0.08590000000000002,early,high,sell,1.0,1.0,1,0.9994235373640082,1.0,0.4,0.9518962367255215,high,800
ASH_COATED_OSMIUM,681200,3,"-1,0,1",3,9.0,0.0,1,8.0,0.0,1,3.0,0.9990144834489935,0.0016778769138184532,1.0,1.0,1.0,1.0,2.302585092994046,0.5,0.5,0.0016003208747823333,0.0,3.6666666666666665,0.6812,late,high,buy,1.0,1.0,1,0.9990144834489935,1.0,0.4,0.9518226070208188,high,800
ASH_COATED_OSMIUM,155300,3,"-1,0,1",3,10.0,0.0,1,8.0,0.0,1,3.0,0.9990087270593563,0.001687676111573074,1.0,1.0,1.0,1.0,2.3978952727983707,0.5,0.5,0.0015993070983591335,0.0,3.6666666666666665,0.1553,early,high,buy,1.0,1.0,1,0.9990087270593563,1.0,0.4,0.9518215708706842,high,800
ASH_COATED_OSMIUM,935900,3,"-1,0,1",3,8.0,0.0,1,-8.0,0.0,1,3.0,0.9990010382623228,0.0017007661911952272,1.0,1.0,-1.0,1.0,2.1972245773362196,0.5,0.5,0.0015996270238171665,0.0,3.6666666666666665,0.9358999999999998,late,high,sell,1.0,1.0,1,0.9990010382623228,1.0,0.4,0.9518201868872181,high,800
