experiment_type,lane,symbol,timestamp,window_left,window_right,dominant_archetype,priority,score_primary,score_secondary,days_present,event_count,drift_score_mean_z,drift_score_max_z,notes,job_id,parent_job_id,search_profile,feature_profile,threshold_profile,max_depth
timestamp_window_search,p3_seeded,INTARIAN_PEPPER_ROOT,71500,70300,72700,1,high,0.9519995789829292,0.9999976610162742,3,3,0.3700421676904084,0.9538311326327537,time_bucket=early; side_regime=buy; confidence_bucket=high,107,46,ts_dense_d4,structure,dense,4
timestamp_window_search,p3_seeded,INTARIAN_PEPPER_ROOT,71500,70700,72300,1,high,0.9519995789829292,0.9999976610162742,3,3,0.3700421676904084,0.9538311326327537,time_bucket=early; side_regime=buy; confidence_bucket=high,103,46,ts_full_d4,full,medium,4
timestamp_window_search,p3_seeded,INTARIAN_PEPPER_ROOT,71500,69900,71500,1,high,0.9519995789829292,0.9999976610162742,3,3,0.3700421676904084,0.9538311326327537,time_bucket=early; side_regime=buy; confidence_bucket=high,105,46,ts_left_d3,flow,sparse,3
timestamp_window_search,p3_seeded,INTARIAN_PEPPER_ROOT,71500,71500,73100,1,high,0.9519995789829292,0.9999976610162742,3,3,0.3700421676904084,0.9538311326327537,time_bucket=early; side_regime=buy; confidence_bucket=high,106,46,ts_right_d3,flow,sparse,3
timestamp_window_search,p3_seeded,INTARIAN_PEPPER_ROOT,71500,69900,73100,1,high,0.9519995789829292,0.9999976610162742,3,3,0.3700421676904084,0.9538311326327537,time_bucket=early; side_regime=buy; confidence_bucket=high,104,46,ts_wide_d4,full,medium,4
timestamp_window_search,p3_seeded,INTARIAN_PEPPER_ROOT,556700,555900,557500,1,high,0.9519995484203816,0.9999974912243416,3,3,0.3700421676904084,0.9538311326327537,time_bucket=mid; side_regime=buy; confidence_bucket=high,108,47,ts_core_d3,core,sparse,3
timestamp_window_search,p3_seeded,INTARIAN_PEPPER_ROOT,556700,555500,557900,1,high,0.9519995484203816,0.9999974912243416,3,3,0.3700421676904084,0.9538311326327537,time_bucket=mid; side_regime=buy; confidence_bucket=high,113,47,ts_dense_d4,structure,dense,4
timestamp_window_search,p3_seeded,INTARIAN_PEPPER_ROOT,556700,555900,557500,1,high,0.9519995484203816,0.9999974912243416,3,3,0.3700421676904084,0.9538311326327537,time_bucket=mid; side_regime=buy; confidence_bucket=high,109,47,ts_full_d4,full,medium,4
timestamp_window_search,p3_seeded,INTARIAN_PEPPER_ROOT,556700,555100,556700,1,high,0.9519995484203816,0.9999974912243416,3,3,0.3700421676904084,0.9538311326327537,time_bucket=mid; side_regime=buy; confidence_bucket=high,111,47,ts_left_d3,flow,sparse,3
timestamp_window_search,p3_seeded,INTARIAN_PEPPER_ROOT,556700,556700,558300,1,high,0.9519995484203816,0.9999974912243416,3,3,0.3700421676904084,0.9538311326327537,time_bucket=mid; side_regime=buy; confidence_bucket=high,112,47,ts_right_d3,flow,sparse,3
timestamp_window_search,p3_seeded,INTARIAN_PEPPER_ROOT,556700,555100,558300,1,high,0.9519995484203816,0.9999974912243416,3,3,0.3700421676904084,0.9538311326327537,time_bucket=mid; side_regime=buy; confidence_bucket=high,110,47,ts_wide_d4,full,medium,4
timestamp_window_search,p3_seeded,INTARIAN_PEPPER_ROOT,361600,360800,362400,1,high,0.9519995091441136,0.9999972730228536,3,3,0.3700421676904084,0.9538311326327537,time_bucket=mid; side_regime=buy; confidence_bucket=high,114,48,ts_core_d3,core,sparse,3
timestamp_window_search,p3_seeded,INTARIAN_PEPPER_ROOT,361600,360400,362800,1,high,0.9519995091441136,0.9999972730228536,3,3,0.3700421676904084,0.9538311326327537,time_bucket=mid; side_regime=buy; confidence_bucket=high,119,48,ts_dense_d4,structure,dense,4
timestamp_window_search,p3_seeded,INTARIAN_PEPPER_ROOT,361600,360800,362400,1,high,0.9519995091441136,0.9999972730228536,3,3,0.3700421676904084,0.9538311326327537,time_bucket=mid; side_regime=buy; confidence_bucket=high,115,48,ts_full_d4,full,medium,4
timestamp_window_search,p3_seeded,INTARIAN_PEPPER_ROOT,361600,360000,361600,1,high,0.9519995091441136,0.9999972730228536,3,3,0.3700421676904084,0.9538311326327537,time_bucket=mid; side_regime=buy; confidence_bucket=high,117,48,ts_left_d3,flow,sparse,3
timestamp_window_search,p3_seeded,INTARIAN_PEPPER_ROOT,361600,361600,363200,1,high,0.9519995091441136,0.9999972730228536,3,3,0.3700421676904084,0.9538311326327537,time_bucket=mid; side_regime=buy; confidence_bucket=high,118,48,ts_right_d3,flow,sparse,3
timestamp_window_search,p3_seeded,INTARIAN_PEPPER_ROOT,361600,360000,363200,1,high,0.9519995091441136,0.9999972730228536,3,3,0.3700421676904084,0.9538311326327537,time_bucket=mid; side_regime=buy; confidence_bucket=high,116,48,ts_wide_d4,full,medium,4
timestamp_window_search,p3_seeded,INTARIAN_PEPPER_ROOT,365400,364600,366200,1,high,0.951999503788469,0.999997243269272,3,3,0.3700421676904084,0.9538311326327537,time_bucket=mid; side_regime=buy; confidence_bucket=high,120,49,ts_core_d3,core,sparse,3
timestamp_window_search,p3_seeded,INTARIAN_PEPPER_ROOT,365400,364200,366600,1,high,0.951999503788469,0.999997243269272,3,3,0.3700421676904084,0.9538311326327537,time_bucket=mid; side_regime=buy; confidence_bucket=high,125,49,ts_dense_d4,structure,dense,4
timestamp_window_search,p3_seeded,INTARIAN_PEPPER_ROOT,365400,364600,366200,1,high,0.951999503788469,0.999997243269272,3,3,0.3700421676904084,0.9538311326327537,time_bucket=mid; side_regime=buy; confidence_bucket=high,121,49,ts_full_d4,full,medium,4
timestamp_window_search,p3_seeded,INTARIAN_PEPPER_ROOT,365400,363800,365400,1,high,0.951999503788469,0.999997243269272,3,3,0.3700421676904084,0.9538311326327537,time_bucket=mid; side_regime=buy; confidence_bucket=high,123,49,ts_left_d3,flow,sparse,3
timestamp_window_search,p3_seeded,INTARIAN_PEPPER_ROOT,365400,365400,367000,1,high,0.951999503788469,0.999997243269272,3,3,0.3700421676904084,0.9538311326327537,time_bucket=mid; side_regime=buy; confidence_bucket=high,124,49,ts_right_d3,flow,sparse,3
timestamp_window_search,p3_seeded,INTARIAN_PEPPER_ROOT,365400,363800,367000,1,high,0.951999503788469,0.999997243269272,3,3,0.3700421676904084,0.9538311326327537,time_bucket=mid; side_regime=buy; confidence_bucket=high,122,49,ts_wide_d4,full,medium,4
timestamp_window_search,p3_seeded,INTARIAN_PEPPER_ROOT,164200,163400,165000,1,high,0.9519994544569048,0.9999969692050268,3,3,0.3700421676904084,0.9538311326327537,time_bucket=early; side_regime=buy; confidence_bucket=high,126,50,ts_core_d3,core,sparse,3
timestamp_window_search,p3_seeded,INTARIAN_PEPPER_ROOT,164200,163000,165400,1,high,0.9519994544569048,0.9999969692050268,3,3,0.3700421676904084,0.9538311326327537,time_bucket=early; side_regime=buy; confidence_bucket=high,131,50,ts_dense_d4,structure,dense,4
timestamp_window_search,p3_seeded,INTARIAN_PEPPER_ROOT,164200,163400,165000,1,high,0.9519994544569048,0.9999969692050268,3,3,0.3700421676904084,0.9538311326327537,time_bucket=early; side_regime=buy; confidence_bucket=high,127,50,ts_full_d4,full,medium,4
timestamp_window_search,p3_seeded,INTARIAN_PEPPER_ROOT,164200,162600,164200,1,high,0.9519994544569048,0.9999969692050268,3,3,0.3700421676904084,0.9538311326327537,time_bucket=early; side_regime=buy; confidence_bucket=high,129,50,ts_left_d3,flow,sparse,3
timestamp_window_search,p3_seeded,INTARIAN_PEPPER_ROOT,164200,164200,165800,1,high,0.9519994544569048,0.9999969692050268,3,3,0.3700421676904084,0.9538311326327537,time_bucket=early; side_regime=buy; confidence_bucket=high,130,50,ts_right_d3,flow,sparse,3
timestamp_window_search,p3_seeded,INTARIAN_PEPPER_ROOT,164200,162600,165800,1,high,0.9519994544569048,0.9999969692050268,3,3,0.3700421676904084,0.9538311326327537,time_bucket=early; side_regime=buy; confidence_bucket=high,128,50,ts_wide_d4,full,medium,4
timestamp_window_search,p3_seeded,INTARIAN_PEPPER_ROOT,936600,935800,937400,1,high,0.9519994266160776,0.9999968145337652,3,3,0.3700421676904084,0.9538311326327537,time_bucket=late; side_regime=buy; confidence_bucket=high,132,51,ts_core_d3,core,sparse,3
timestamp_window_search,p3_seeded,INTARIAN_PEPPER_ROOT,936600,935400,937800,1,high,0.9519994266160776,0.9999968145337652,3,3,0.3700421676904084,0.9538311326327537,time_bucket=late; side_regime=buy; confidence_bucket=high,137,51,ts_dense_d4,structure,dense,4
timestamp_window_search,p3_seeded,INTARIAN_PEPPER_ROOT,936600,935800,937400,1,high,0.9519994266160776,0.9999968145337652,3,3,0.3700421676904084,0.9538311326327537,time_bucket=late; side_regime=buy; confidence_bucket=high,133,51,ts_full_d4,full,medium,4
timestamp_window_search,p3_seeded,INTARIAN_PEPPER_ROOT,936600,935000,936600,1,high,0.9519994266160776,0.9999968145337652,3,3,0.3700421676904084,0.9538311326327537,time_bucket=late; side_regime=buy; confidence_bucket=high,135,51,ts_left_d3,flow,sparse,3
timestamp_window_search,p3_seeded,INTARIAN_PEPPER_ROOT,936600,936600,938200,1,high,0.9519994266160776,0.9999968145337652,3,3,0.3700421676904084,0.9538311326327537,time_bucket=late; side_regime=buy; confidence_bucket=high,136,51,ts_right_d3,flow,sparse,3
timestamp_window_search,p3_seeded,INTARIAN_PEPPER_ROOT,936600,935000,938200,1,high,0.9519994266160776,0.9999968145337652,3,3,0.3700421676904084,0.9538311326327537,time_bucket=late; side_regime=buy; confidence_bucket=high,134,51,ts_wide_d4,full,medium,4
timestamp_window_search,p3_seeded,ASH_COATED_OSMIUM,85700,84900,86500,1,high,0.9519982206685638,0.9999901148253542,3,3,0.3132709113073568,0.9370858193261928,time_bucket=early; side_regime=buy; confidence_bucket=high,138,3,ts_core_d3,core,sparse,3
timestamp_window_search,p3_seeded,ASH_COATED_OSMIUM,85700,84500,86900,1,high,0.9519982206685638,0.9999901148253542,3,3,0.3132709113073568,0.9370858193261928,time_bucket=early; side_regime=buy; confidence_bucket=high,143,3,ts_dense_d4,structure,dense,4
timestamp_window_search,p3_seeded,ASH_COATED_OSMIUM,85700,84900,86500,1,high,0.9519982206685638,0.9999901148253542,3,3,0.3132709113073568,0.9370858193261928,time_bucket=early; side_regime=buy; confidence_bucket=high,139,3,ts_full_d4,full,medium,4
timestamp_window_search,p3_seeded,ASH_COATED_OSMIUM,85700,84100,85700,1,high,0.9519982206685638,0.9999901148253542,3,3,0.3132709113073568,0.9370858193261928,time_bucket=early; side_regime=buy; confidence_bucket=high,141,3,ts_left_d3,flow,sparse,3
timestamp_window_search,p3_seeded,ASH_COATED_OSMIUM,85700,85700,87300,1,high,0.9519982206685638,0.9999901148253542,3,3,0.3132709113073568,0.9370858193261928,time_bucket=early; side_regime=buy; confidence_bucket=high,142,3,ts_right_d3,flow,sparse,3
timestamp_window_search,p3_seeded,ASH_COATED_OSMIUM,85700,84100,87300,1,high,0.9519982206685638,0.9999901148253542,3,3,0.3132709113073568,0.9370858193261928,time_bucket=early; side_regime=buy; confidence_bucket=high,140,3,ts_wide_d4,full,medium,4
timestamp_window_search,p3_seeded,ASH_COATED_OSMIUM,32800,32000,33600,1,high,0.9519980319302548,0.9999890662791924,3,3,0.3132709113073568,0.9370858193261928,time_bucket=early; side_regime=sell; confidence_bucket=high,144,4,ts_core_d3,core,sparse,3
timestamp_window_search,p3_seeded,ASH_COATED_OSMIUM,32800,31600,34000,1,high,0.9519980319302548,0.9999890662791924,3,3,0.3132709113073568,0.9370858193261928,time_bucket=early; side_regime=sell; confidence_bucket=high,149,4,ts_dense_d4,structure,dense,4
timestamp_window_search,p3_seeded,ASH_COATED_OSMIUM,32800,32000,33600,1,high,0.9519980319302548,0.9999890662791924,3,3,0.3132709113073568,0.9370858193261928,time_bucket=early; side_regime=sell; confidence_bucket=high,145,4,ts_full_d4,full,medium,4
timestamp_window_search,p3_seeded,ASH_COATED_OSMIUM,32800,31200,32800,1,high,0.9519980319302548,0.9999890662791924,3,3,0.3132709113073568,0.9370858193261928,time_bucket=early; side_regime=sell; confidence_bucket=high,147,4,ts_left_d3,flow,sparse,3
timestamp_window_search,p3_seeded,ASH_COATED_OSMIUM,32800,32800,34400,1,high,0.9519980319302548,0.9999890662791924,3,3,0.3132709113073568,0.9370858193261928,time_bucket=early; side_regime=sell; confidence_bucket=high,148,4,ts_right_d3,flow,sparse,3
timestamp_window_search,p3_seeded,ASH_COATED_OSMIUM,32800,31200,34400,1,high,0.9519980319302548,0.9999890662791924,3,3,0.3132709113073568,0.9370858193261928,time_bucket=early; side_regime=sell; confidence_bucket=high,146,4,ts_wide_d4,full,medium,4
timestamp_window_search,p3_seeded,ASH_COATED_OSMIUM,552900,552100,553700,1,high,0.9519970328141446,0.9999835156341368,3,3,0.3132709113073568,0.9370858193261928,time_bucket=mid; side_regime=sell; confidence_bucket=high,150,5,ts_core_d3,core,sparse,3
timestamp_window_search,p3_seeded,ASH_COATED_OSMIUM,552900,551700,554100,1,high,0.9519970328141446,0.9999835156341368,3,3,0.3132709113073568,0.9370858193261928,time_bucket=mid; side_regime=sell; confidence_bucket=high,155,5,ts_dense_d4,structure,dense,4
timestamp_window_search,p3_seeded,ASH_COATED_OSMIUM,552900,552100,553700,1,high,0.9519970328141446,0.9999835156341368,3,3,0.3132709113073568,0.9370858193261928,time_bucket=mid; side_regime=sell; confidence_bucket=high,151,5,ts_full_d4,full,medium,4
timestamp_window_search,p3_seeded,ASH_COATED_OSMIUM,552900,551300,552900,1,high,0.9519970328141446,0.9999835156341368,3,3,0.3132709113073568,0.9370858193261928,time_bucket=mid; side_regime=sell; confidence_bucket=high,153,5,ts_left_d3,flow,sparse,3
timestamp_window_search,p3_seeded,ASH_COATED_OSMIUM,552900,552900,554500,1,high,0.9519970328141446,0.9999835156341368,3,3,0.3132709113073568,0.9370858193261928,time_bucket=mid; side_regime=sell; confidence_bucket=high,154,5,ts_right_d3,flow,sparse,3
timestamp_window_search,p3_seeded,ASH_COATED_OSMIUM,552900,551300,554500,1,high,0.9519970328141446,0.9999835156341368,3,3,0.3132709113073568,0.9370858193261928,time_bucket=mid; side_regime=sell; confidence_bucket=high,152,5,ts_wide_d4,full,medium,4
timestamp_window_search,p3_seeded,ASH_COATED_OSMIUM,444200,443400,445000,1,high,0.9519970129056272,0.9999834050312618,3,3,0.3132709113073568,0.9370858193261928,time_bucket=mid; side_regime=buy; confidence_bucket=high,156,6,ts_core_d3,core,sparse,3
timestamp_window_search,p3_seeded,ASH_COATED_OSMIUM,444200,443000,445400,1,high,0.9519970129056272,0.9999834050312618,3,3,0.3132709113073568,0.9370858193261928,time_bucket=mid; side_regime=buy; confidence_bucket=high,161,6,ts_dense_d4,structure,dense,4
timestamp_window_search,p3_seeded,ASH_COATED_OSMIUM,444200,443400,445000,1,high,0.9519970129056272,0.9999834050312618,3,3,0.3132709113073568,0.9370858193261928,time_bucket=mid; side_regime=buy; confidence_bucket=high,157,6,ts_full_d4,full,medium,4
timestamp_window_search,p3_seeded,ASH_COATED_OSMIUM,444200,442600,444200,1,high,0.9519970129056272,0.9999834050312618,3,3,0.3132709113073568,0.9370858193261928,time_bucket=mid; side_regime=buy; confidence_bucket=high,159,6,ts_left_d3,flow,sparse,3
timestamp_window_search,p3_seeded,ASH_COATED_OSMIUM,444200,444200,445800,1,high,0.9519970129056272,0.9999834050312618,3,3,0.3132709113073568,0.9370858193261928,time_bucket=mid; side_regime=buy; confidence_bucket=high,160,6,ts_right_d3,flow,sparse,3
timestamp_window_search,p3_seeded,ASH_COATED_OSMIUM,444200,442600,445800,1,high,0.9519970129056272,0.9999834050312618,3,3,0.3132709113073568,0.9370858193261928,time_bucket=mid; side_regime=buy; confidence_bucket=high,158,6,ts_wide_d4,full,medium,4
timestamp_window_search,p3_seeded,ASH_COATED_OSMIUM,185900,185100,186700,1,high,0.9519969650691636,0.9999831392731312,3,3,0.3132709113073568,0.9370858193261928,time_bucket=early; side_regime=sell; confidence_bucket=high,162,7,ts_core_d3,core,sparse,3
timestamp_window_search,p3_seeded,ASH_COATED_OSMIUM,185900,184700,187100,1,high,0.9519969650691636,0.9999831392731312,3,3,0.3132709113073568,0.9370858193261928,time_bucket=early; side_regime=sell; confidence_bucket=high,167,7,ts_dense_d4,structure,dense,4
timestamp_window_search,p3_seeded,ASH_COATED_OSMIUM,185900,185100,186700,1,high,0.9519969650691636,0.9999831392731312,3,3,0.3132709113073568,0.9370858193261928,time_bucket=early; side_regime=sell; confidence_bucket=high,163,7,ts_full_d4,full,medium,4
timestamp_window_search,p3_seeded,ASH_COATED_OSMIUM,185900,184300,185900,1,high,0.9519969650691636,0.9999831392731312,3,3,0.3132709113073568,0.9370858193261928,time_bucket=early; side_regime=sell; confidence_bucket=high,165,7,ts_left_d3,flow,sparse,3
timestamp_window_search,p3_seeded,ASH_COATED_OSMIUM,185900,185900,187500,1,high,0.9519969650691636,0.9999831392731312,3,3,0.3132709113073568,0.9370858193261928,time_bucket=early; side_regime=sell; confidence_bucket=high,166,7,ts_right_d3,flow,sparse,3
timestamp_window_search,p3_seeded,ASH_COATED_OSMIUM,185900,184300,187500,1,high,0.9519969650691636,0.9999831392731312,3,3,0.3132709113073568,0.9370858193261928,time_bucket=early; side_regime=sell; confidence_bucket=high,164,7,ts_wide_d4,full,medium,4
timestamp_window_search,p3_seeded,ASH_COATED_OSMIUM,90200,89400,91000,1,high,0.9519969471118612,0.9999830395103396,3,3,0.3132709113073568,0.9370858193261928,time_bucket=early; side_regime=buy; confidence_bucket=high,168,8,ts_core_d3,core,sparse,3
timestamp_window_search,p3_seeded,ASH_COATED_OSMIUM,90200,89000,91400,1,high,0.9519969471118612,0.9999830395103396,3,3,0.3132709113073568,0.9370858193261928,time_bucket=early; side_regime=buy; confidence_bucket=high,173,8,ts_dense_d4,structure,dense,4
timestamp_window_search,p3_seeded,ASH_COATED_OSMIUM,90200,89400,91000,1,high,0.9519969471118612,0.9999830395103396,3,3,0.3132709113073568,0.9370858193261928,time_bucket=early; side_regime=buy; confidence_bucket=high,169,8,ts_full_d4,full,medium,4
timestamp_window_search,p3_seeded,ASH_COATED_OSMIUM,90200,88600,90200,1,high,0.9519969471118612,0.9999830395103396,3,3,0.3132709113073568,0.9370858193261928,time_bucket=early; side_regime=buy; confidence_bucket=high,171,8,ts_left_d3,flow,sparse,3
timestamp_window_search,p3_seeded,ASH_COATED_OSMIUM,90200,90200,91800,1,high,0.9519969471118612,0.9999830395103396,3,3,0.3132709113073568,0.9370858193261928,time_bucket=early; side_regime=buy; confidence_bucket=high,172,8,ts_right_d3,flow,sparse,3
timestamp_window_search,p3_seeded,ASH_COATED_OSMIUM,90200,88600,91800,1,high,0.9519969471118612,0.9999830395103396,3,3,0.3132709113073568,0.9370858193261928,time_bucket=early; side_regime=buy; confidence_bucket=high,170,8,ts_wide_d4,full,medium,4
timestamp_window_search,p3_seeded,ASH_COATED_OSMIUM,401700,400900,402500,1,high,0.9519969246923788,0.9999829149576596,3,3,0.3132709113073568,0.9370858193261928,time_bucket=mid; side_regime=buy; confidence_bucket=high,174,9,ts_core_d3,core,sparse,3
timestamp_window_search,p3_seeded,ASH_COATED_OSMIUM,401700,400500,402900,1,high,0.9519969246923788,0.9999829149576596,3,3,0.3132709113073568,0.9370858193261928,time_bucket=mid; side_regime=buy; confidence_bucket=high,179,9,ts_dense_d4,structure,dense,4
timestamp_window_search,p3_seeded,ASH_COATED_OSMIUM,401700,400900,402500,1,high,0.9519969246923788,0.9999829149576596,3,3,0.3132709113073568,0.9370858193261928,time_bucket=mid; side_regime=buy; confidence_bucket=high,175,9,ts_full_d4,full,medium,4
timestamp_window_search,p3_seeded,ASH_COATED_OSMIUM,401700,400100,401700,1,high,0.9519969246923788,0.9999829149576596,3,3,0.3132709113073568,0.9370858193261928,time_bucket=mid; side_regime=buy; confidence_bucket=high,177,9,ts_left_d3,flow,sparse,3
timestamp_window_search,p3_seeded,ASH_COATED_OSMIUM,401700,401700,403300,1,high,0.9519969246923788,0.9999829149576596,3,3,0.3132709113073568,0.9370858193261928,time_bucket=mid; side_regime=buy; confidence_bucket=high,178,9,ts_right_d3,flow,sparse,3
timestamp_window_search,p3_seeded,ASH_COATED_OSMIUM,401700,400100,403300,1,high,0.9519969246923788,0.9999829149576596,3,3,0.3132709113073568,0.9370858193261928,time_bucket=mid; side_regime=buy; confidence_bucket=high,176,9,ts_wide_d4,full,medium,4
timestamp_window_search,p3_seeded,ASH_COATED_OSMIUM,336400,335600,337200,1,high,0.9519969123066896,0.9999828461482746,3,3,0.3132709113073568,0.9370858193261928,time_bucket=mid; side_regime=buy; confidence_bucket=high,180,10,ts_core_d3,core,sparse,3
timestamp_window_search,p3_seeded,ASH_COATED_OSMIUM,336400,335200,337600,1,high,0.9519969123066896,0.9999828461482746,3,3,0.3132709113073568,0.9370858193261928,time_bucket=mid; side_regime=buy; confidence_bucket=high,185,10,ts_dense_d4,structure,dense,4
timestamp_window_search,p3_seeded,ASH_COATED_OSMIUM,336400,335600,337200,1,high,0.9519969123066896,0.9999828461482746,3,3,0.3132709113073568,0.9370858193261928,time_bucket=mid; side_regime=buy; confidence_bucket=high,181,10,ts_full_d4,full,medium,4
timestamp_window_search,p3_seeded,ASH_COATED_OSMIUM,336400,334800,336400,1,high,0.9519969123066896,0.9999828461482746,3,3,0.3132709113073568,0.9370858193261928,time_bucket=mid; side_regime=buy; confidence_bucket=high,183,10,ts_left_d3,flow,sparse,3
timestamp_window_search,p3_seeded,ASH_COATED_OSMIUM,336400,336400,338000,1,high,0.9519969123066896,0.9999828461482746,3,3,0.3132709113073568,0.9370858193261928,time_bucket=mid; side_regime=buy; confidence_bucket=high,184,10,ts_right_d3,flow,sparse,3
timestamp_window_search,p3_seeded,ASH_COATED_OSMIUM,336400,334800,338000,1,high,0.9519969123066896,0.9999828461482746,3,3,0.3132709113073568,0.9370858193261928,time_bucket=mid; side_regime=buy; confidence_bucket=high,182,10,ts_wide_d4,full,medium,4
timestamp_window_search,p3_seeded,ASH_COATED_OSMIUM,301600,300800,302400,1,high,0.9519969071423524,0.9999828174575134,3,3,0.3132709113073568,0.9370858193261928,time_bucket=early; side_regime=sell; confidence_bucket=high,186,11,ts_core_d3,core,sparse,3
timestamp_window_search,p3_seeded,ASH_COATED_OSMIUM,301600,300400,302800,1,high,0.9519969071423524,0.9999828174575134,3,3,0.3132709113073568,0.9370858193261928,time_bucket=early; side_regime=sell; confidence_bucket=high,191,11,ts_dense_d4,structure,dense,4
timestamp_window_search,p3_seeded,ASH_COATED_OSMIUM,301600,300800,302400,1,high,0.9519969071423524,0.9999828174575134,3,3,0.3132709113073568,0.9370858193261928,time_bucket=early; side_regime=sell; confidence_bucket=high,187,11,ts_full_d4,full,medium,4
timestamp_window_search,p3_seeded,ASH_COATED_OSMIUM,301600,300000,301600,1,high,0.9519969071423524,0.9999828174575134,3,3,0.3132709113073568,0.9370858193261928,time_bucket=early; side_regime=sell; confidence_bucket=high,189,11,ts_left_d3,flow,sparse,3
timestamp_window_search,p3_seeded,ASH_COATED_OSMIUM,301600,301600,303200,1,high,0.9519969071423524,0.9999828174575134,3,3,0.3132709113073568,0.9370858193261928,time_bucket=early; side_regime=sell; confidence_bucket=high,190,11,ts_right_d3,flow,sparse,3
timestamp_window_search,p3_seeded,ASH_COATED_OSMIUM,301600,300000,303200,1,high,0.9519969071423524,0.9999828174575134,3,3,0.3132709113073568,0.9370858193261928,time_bucket=early; side_regime=sell; confidence_bucket=high,188,11,ts_wide_d4,full,medium,4
timestamp_window_search,p3_seeded,ASH_COATED_OSMIUM,258300,257500,259100,1,high,0.95199689739947,0.9999827633303884,3,3,0.3132709113073568,0.9370858193261928,time_bucket=early; side_regime=buy; confidence_bucket=high,192,12,ts_core_d3,core,sparse,3
timestamp_window_search,p3_seeded,ASH_COATED_OSMIUM,258300,257100,259500,1,high,0.95199689739947,0.9999827633303884,3,3,0.3132709113073568,0.9370858193261928,time_bucket=early; side_regime=buy; confidence_bucket=high,197,12,ts_dense_d4,structure,dense,4
timestamp_window_search,p3_seeded,ASH_COATED_OSMIUM,258300,257500,259100,1,high,0.95199689739947,0.9999827633303884,3,3,0.3132709113073568,0.9370858193261928,time_bucket=early; side_regime=buy; confidence_bucket=high,193,12,ts_full_d4,full,medium,4
timestamp_window_search,p3_seeded,ASH_COATED_OSMIUM,258300,256700,258300,1,high,0.95199689739947,0.9999827633303884,3,3,0.3132709113073568,0.9370858193261928,time_bucket=early; side_regime=buy; confidence_bucket=high,195,12,ts_left_d3,flow,sparse,3
timestamp_window_search,p3_seeded,ASH_COATED_OSMIUM,258300,258300,259900,1,high,0.95199689739947,0.9999827633303884,3,3,0.3132709113073568,0.9370858193261928,time_bucket=early; side_regime=buy; confidence_bucket=high,196,12,ts_right_d3,flow,sparse,3
timestamp_window_search,p3_seeded,ASH_COATED_OSMIUM,258300,256700,259900,1,high,0.95199689739947,0.9999827633303884,3,3,0.3132709113073568,0.9370858193261928,time_bucket=early; side_regime=buy; confidence_bucket=high,194,12,ts_wide_d4,full,medium,4
timestamp_window_search,p3_seeded,ASH_COATED_OSMIUM,407400,406600,408200,1,high,0.9519968343894428,0.9999824132746826,3,3,0.3132709113073568,0.9370858193261928,time_bucket=mid; side_regime=buy; confidence_bucket=high,198,13,ts_core_d3,core,sparse,3
timestamp_window_search,p3_seeded,ASH_COATED_OSMIUM,407400,406200,408600,1,high,0.9519968343894428,0.9999824132746826,3,3,0.3132709113073568,0.9370858193261928,time_bucket=mid; side_regime=buy; confidence_bucket=high,203,13,ts_dense_d4,structure,dense,4
timestamp_window_search,p3_seeded,ASH_COATED_OSMIUM,407400,406600,408200,1,high,0.9519968343894428,0.9999824132746826,3,3,0.3132709113073568,0.9370858193261928,time_bucket=mid; side_regime=buy; confidence_bucket=high,199,13,ts_full_d4,full,medium,4
timestamp_window_search,p3_seeded,ASH_COATED_OSMIUM,407400,405800,407400,1,high,0.9519968343894428,0.9999824132746826,3,3,0.3132709113073568,0.9370858193261928,time_bucket=mid; side_regime=buy; confidence_bucket=high,201,13,ts_left_d3,flow,sparse,3
timestamp_window_search,p3_seeded,ASH_COATED_OSMIUM,407400,407400,409000,1,high,0.9519968343894428,0.9999824132746826,3,3,0.3132709113073568,0.9370858193261928,time_bucket=mid; side_regime=buy; confidence_bucket=high,202,13,ts_right_d3,flow,sparse,3
timestamp_window_search,p3_seeded,ASH_COATED_OSMIUM,407400,405800,409000,1,high,0.9519968343894428,0.9999824132746826,3,3,0.3132709113073568,0.9370858193261928,time_bucket=mid; side_regime=buy; confidence_bucket=high,200,13,ts_wide_d4,full,medium,4
timestamp_window_search,p3_seeded,ASH_COATED_OSMIUM,566600,565800,567400,1,high,0.9519967609296116,0.9999820051645096,3,3,0.3132709113073568,0.9370858193261928,time_bucket=mid; side_regime=buy; confidence_bucket=high,204,14,ts_core_d3,core,sparse,3
timestamp_window_search,p3_seeded,ASH_COATED_OSMIUM,566600,565400,567800,1,high,0.9519967609296116,0.9999820051645096,3,3,0.3132709113073568,0.9370858193261928,time_bucket=mid; side_regime=buy; confidence_bucket=high,209,14,ts_dense_d4,structure,dense,4
timestamp_window_search,p3_seeded,ASH_COATED_OSMIUM,566600,565800,567400,1,high,0.9519967609296116,0.9999820051645096,3,3,0.3132709113073568,0.9370858193261928,time_bucket=mid; side_regime=buy; confidence_bucket=high,205,14,ts_full_d4,full,medium,4
timestamp_window_search,p3_seeded,ASH_COATED_OSMIUM,566600,565000,566600,1,high,0.9519967609296116,0.9999820051645096,3,3,0.3132709113073568,0.9370858193261928,time_bucket=mid; side_regime=buy; confidence_bucket=high,207,14,ts_left_d3,flow,sparse,3
